wavelength_nm,R,G,B,Gray
422.3,0.731580471,0.488966567,0.841138117,0.652941787
422.4,0.733145297,0.48989076,0.841893094,0.653978343
422.5,0.734710123,0.490814952,0.842648072,0.655014899
422.6,0.736274949,0.491739144,0.84340305,0.656051455
422.7,0.737839775,0.492663337,0.844158027,0.657088011
422.8,0.739352724,0.493821409,0.844805263,0.658210754
422.9,0.740837775,0.495105263,0.845394556,0.659379847
423.0,0.742322825,0.496389116,0.845983848,0.660548941
423.1,0.743807875,0.49767297,0.846573141,0.661718034
423.2,0.745292926,0.498956823,0.847162433,0.662887128
423.3,0.746777976,0.500240677,0.847751726,0.664056221
423.4,0.748263026,0.50152453,0.848341018,0.665225315
423.5,0.749748077,0.502808384,0.84893031,0.666394409
423.6,0.751233127,0.504092238,0.849519603,0.667563502
423.7,0.752380505,0.50492377,0.849961383,0.668375746
423.8,0.753423722,0.505615776,0.850357661,0.669077914
423.9,0.75446694,0.506307782,0.850753939,0.669780082
424.0,0.755510157,0.506999789,0.851150217,0.67048225
424.1,0.756553374,0.507691795,0.851546495,0.671184418
424.2,0.757596591,0.508383801,0.851942772,0.671886586
424.3,0.758639808,0.509075807,0.85233905,0.672588754
424.4,0.759683025,0.509767813,0.852735328,0.673290922
424.5,0.760726243,0.510459819,0.853131606,0.67399309
424.6,0.76153233,0.510991894,0.853373374,0.674516083
424.7,0.762305538,0.511501793,0.853593718,0.675014233
424.8,0.763078746,0.512011693,0.853814062,0.675512382
424.9,0.763851954,0.512521592,0.854034406,0.676010532
425.0,0.764625162,0.513031491,0.85425475,0.676508682
425.1,0.76539837,0.513541391,0.854475094,0.677006831
425.2,0.766171578,0.51405129,0.854695439,0.677504981
425.3,0.766944786,0.514561189,0.854915783,0.67800313
425.4,0.767717994,0.515071089,0.855136127,0.67850128
425.5,0.768479025,0.515436438,0.855124286,0.678852979
425.6,0.76923996,0.515800652,0.855110622,0.679203527
425.7,0.770000895,0.516164866,0.855096957,0.679554076
425.8,0.77076183,0.516529079,0.855083292,0.679904624
425.9,0.771522765,0.516893293,0.855069627,0.680255172
426.0,0.772283699,0.517257507,0.855055963,0.680605721
426.1,0.773044634,0.517621721,0.855042298,0.680956269
426.2,0.773805569,0.517985935,0.855028633,0.681306818
426.3,0.774711155,0.518450696,0.855123062,0.681772184
426.4,0.776834409,0.519761865,0.856127421,0.683204092
426.5,0.778957662,0.521073035,0.85713178,0.684636
426.6,0.781080916,0.522384205,0.85813614,0.686067908
426.7,0.78320417,0.523695374,0.859140499,0.687499816
426.8,0.785327424,0.525006544,0.860144858,0.688931724
426.9,0.787450678,0.526317713,0.861149218,0.690363632
427.0,0.789573931,0.527628883,0.862153577,0.69179554
427.1,0.791697185,0.528940053,0.863157936,0.693227447
427.2,0.793420544,0.530188078,0.863981041,0.694491835
427.3,0.793727372,0.531212429,0.864162099,0.695162826
427.4,0.794034201,0.53223678,0.864343157,0.695833816
427.5,0.794341029,0.533261132,0.864524215,0.696504807
427.6,0.794647858,0.534285483,0.864705273,0.697175797
427.7,0.794954687,0.535309834,0.864886331,0.697846788
427.8,0.795261515,0.536334185,0.865067389,0.698517778
427.9,0.795568344,0.537358537,0.865248447,0.699188768
428.0,0.795875172,0.538382888,0.865429505,0.699859759
428.1,0.79647111,0.539513722,0.865872527,0.700721786
428.2,0.797643195,0.540856761,0.8668376,0.70196452
428.3,0.79881528,0.542199799,0.867802673,0.703207254
428.4,0.799987365,0.543542837,0.868767746,0.704449988
428.5,0.801159451,0.544885876,0.869732819,0.705692722
428.6,0.802331536,0.546228914,0.870697892,0.706935456
428.7,0.803503621,0.547571952,0.871662965,0.708178189
428.8,0.804675706,0.548914991,0.872628039,0.709420923
428.9,0.805847791,0.550258029,0.873593112,0.710663657
429.0,0.807063874,0.551698991,0.874656157,0.711996252
429.1,0.808334144,0.553260558,0.875839866,0.713439521
429.2,0.809604415,0.554822124,0.877023575,0.71488279
429.3,0.810874685,0.556383691,0.878207285,0.716326059
429.4,0.812144955,0.557945257,0.879390994,0.717769328
429.5,0.813415226,0.559506824,0.880574703,0.719212597
429.6,0.814685496,0.561068391,0.881758412,0.720655866
429.7,0.815955766,0.562629957,0.882942121,0.722099135
429.8,0.817226037,0.564191524,0.88412583,0.723542404
429.9,0.819127521,0.566037136,0.885403628,0.725296304
430.0,0.821520784,0.56810405,0.886754731,0.727292216
430.1,0.823914047,0.570170963,0.888105833,0.729288129
430.2,0.82630731,0.572237876,0.889456935,0.731284042
430.3,0.828700573,0.574304789,0.890808038,0.733279955
430.4,0.831093836,0.576371703,0.89215914,0.735275868
430.5,0.833487098,0.578438616,0.893510243,0.73727178
430.6,0.835880361,0.580505529,0.894861345,0.739267693
430.7,0.838273624,0.582572442,0.896212447,0.741263606
430.8,0.840235425,0.584039171,0.897321048,0.742776263
430.9,0.841990485,0.585218313,0.898313451,0.74405736
431.0,0.843745544,0.586397456,0.899305853,0.745338458
431.1,0.845500604,0.587576598,0.900298256,0.746619555
431.2,0.847255663,0.58875574,0.901290659,0.747900653
431.3,0.849010723,0.589934882,0.902283061,0.74918175
431.4,0.850765782,0.591114024,0.903275464,0.750462848
431.5,0.852520842,0.592293166,0.904267867,0.751743945
431.6,0.854275901,0.593472308,0.905260269,0.753025043
431.7,0.854877115,0.593870953,0.905911261,0.753548567
431.8,0.85517167,0.594062166,0.906471516,0.753870751
431.9,0.855466226,0.594253378,0.907031771,0.754192934
432.0,0.855760781,0.59444459,0.907592026,0.754515118
432.1,0.856055337,0.594635802,0.90815228,0.754837302
