wavelength_nm,R,G,B,Gray
422.3,0.360082791,0.438301048,0.581478719,0.403999397
422.4,0.360569474,0.440160557,0.583320981,0.405080631
422.5,0.361056156,0.442020065,0.585163242,0.406161864
422.6,0.361542839,0.443879574,0.587005503,0.407243098
422.7,0.362029522,0.445739083,0.588847764,0.408324332
422.8,0.362153824,0.446352641,0.589391568,0.40865618
422.9,0.362083237,0.446296121,0.589237056,0.408585005
423.0,0.362012649,0.446239601,0.589082544,0.40851383
423.1,0.361942061,0.446183081,0.588928032,0.408442654
423.2,0.361871474,0.446126561,0.588773519,0.408371479
423.3,0.361800886,0.446070041,0.588619007,0.408300304
423.4,0.361730299,0.446013521,0.588464495,0.408229129
423.5,0.361659711,0.445957001,0.588309983,0.408157954
423.6,0.361589124,0.445900481,0.588155471,0.408086779
423.7,0.361238865,0.445053481,0.587178895,0.407512052
423.8,0.360802336,0.443962645,0.58594874,0.406781996
423.9,0.360365808,0.442871808,0.584718585,0.40605194
424.0,0.35992928,0.441780972,0.58348843,0.405321884
424.1,0.359492751,0.440690135,0.582258275,0.404591829
424.2,0.359056223,0.439599299,0.58102812,0.403861773
424.3,0.358619694,0.438508463,0.579797964,0.403131717
424.4,0.358183166,0.437417626,0.578567809,0.402401661
424.5,0.357746638,0.43632679,0.577337654,0.401671605
424.6,0.357253011,0.435290555,0.576091842,0.400928086
424.7,0.356751468,0.43426189,0.574843858,0.400182699
424.8,0.356249925,0.433233226,0.573595875,0.399437313
424.9,0.355748382,0.432204561,0.572347892,0.398691927
425.0,0.355246839,0.431175897,0.571099908,0.397946541
425.1,0.354745295,0.430147233,0.569851925,0.397201154
425.2,0.354243752,0.429118568,0.568603941,0.396455768
425.3,0.353742209,0.428089904,0.567355958,0.395710382
425.4,0.353240666,0.427061239,0.566107975,0.394964996
425.5,0.352919745,0.426335404,0.565249157,0.39445922
425.6,0.352600243,0.425611948,0.564393397,0.393955328
425.7,0.352280742,0.424888491,0.563537637,0.393451435
425.8,0.35196124,0.424165035,0.562681877,0.392947542
425.9,0.351641738,0.423441579,0.561826117,0.39244365
426.0,0.351322237,0.422718122,0.560970357,0.391939757
426.1,0.351002735,0.421994666,0.560114596,0.391435864
426.2,0.350683234,0.42127121,0.559258836,0.390931971
426.3,0.350382075,0.420909031,0.558991801,0.390610517
426.4,0.350235327,0.42358808,0.563680653,0.391824833
426.5,0.350088579,0.426267129,0.568369505,0.393039148
426.6,0.349941831,0.428946178,0.573058357,0.394253463
426.7,0.349795084,0.431625227,0.577747209,0.395467778
426.8,0.349648336,0.434304276,0.582436061,0.396682093
426.9,0.349501588,0.436983325,0.587124913,0.397896408
427.0,0.34935484,0.439662374,0.591813765,0.399110724
427.1,0.349208092,0.442341423,0.596502617,0.400325039
427.2,0.348991004,0.444180557,0.599752302,0.401094737
427.3,0.348524755,0.443044505,0.597904098,0.400289488
427.4,0.348058506,0.441908452,0.596055894,0.399484239
427.5,0.347592256,0.4407724,0.59420769,0.398678991
427.6,0.347126007,0.439636348,0.592359486,0.397873742
427.7,0.346659757,0.438500295,0.590511282,0.397068494
427.8,0.346193508,0.437364243,0.588663078,0.396263245
427.9,0.345727258,0.43622819,0.586814874,0.395457996
428.0,0.345261009,0.435092138,0.58496667,0.394652748
428.1,0.344916411,0.434235585,0.583622825,0.394052906
428.2,0.344814245,0.433936028,0.583284087,0.393862408
428.3,0.344712078,0.433636472,0.582945348,0.39367191
428.4,0.344609912,0.433336916,0.58260661,0.393481412
428.5,0.344507746,0.43303736,0.582267872,0.393290914
428.6,0.34440558,0.432737804,0.581929133,0.393100416
428.7,0.344303413,0.432438248,0.581590395,0.392909918
428.8,0.344201247,0.432138692,0.581251657,0.39271942
428.9,0.344099081,0.431839136,0.580912918,0.392528921
429.0,0.344069333,0.431856167,0.580667385,0.39250168
429.1,0.344128775,0.432263111,0.580536644,0.392675509
429.2,0.344188217,0.432670055,0.580405903,0.392849337
429.3,0.344247659,0.433076999,0.580275161,0.393023166
429.4,0.344307101,0.433483943,0.58014442,0.393196995
429.5,0.344366543,0.433890887,0.580013679,0.393370823
429.6,0.344425986,0.434297832,0.579882938,0.393544652
429.7,0.344485428,0.434704776,0.579752197,0.39371848
429.8,0.34454487,0.43511172,0.579621456,0.393892309
429.9,0.344534357,0.435127907,0.579306997,0.393871011
430.0,0.344469342,0.434839655,0.578849403,0.39369769
430.1,0.344404327,0.434551403,0.578391809,0.393524369
430.2,0.344339312,0.434263151,0.577934215,0.393351048
430.3,0.344274298,0.433974898,0.577476621,0.393177727
430.4,0.344209283,0.433686646,0.577019027,0.393004406
430.5,0.344144268,0.433398394,0.576561433,0.392831085
430.6,0.344079253,0.433110142,0.576103839,0.392657763
430.7,0.344014238,0.43282189,0.575646245,0.392484442
430.8,0.343613919,0.431490484,0.57431682,0.391680164
430.9,0.343052933,0.429659235,0.572569643,0.390573552
431.0,0.342491948,0.427827987,0.570822466,0.389466941
431.1,0.341930963,0.425996738,0.569075289,0.388360329
431.2,0.341369977,0.424165489,0.567328113,0.387253717
431.3,0.340808992,0.422334241,0.565580936,0.386147106
431.4,0.340248006,0.420502992,0.563833759,0.385040494
431.5,0.339687021,0.418671743,0.562086582,0.383933883
431.6,0.339126036,0.416840495,0.560339405,0.382827271
431.7,0.338576791,0.415143204,0.55823541,0.381752228
431.8,0.338030666,0.413481515,0.556036582,0.380685574
431.9,0.337484541,0.411819827,0.553837754,0.37961892
432.0,0.336938416,0.410158138,0.551638926,0.378552266
432.1,0.336392291,0.408496449,0.549440098,0.377485612
432.2,0.335846166,0.406834761,0.54724127,0.376418958
432.3,0.335300041,0.405173072,0.545042442,0.375352304
432.4,0.334753917,0.403511383,0.542843614,0.37428565
432.5,0.334207792,0.401849695,0.540644786,0.373218996
432.6,0.333918593,0.400969753,0.539643986,0.372665212
432.7,0.333656676,0.400172821,0.538770397,0.372165886
432.8,0.333394759,0.399375888,0.537896809,0.371666561
432.9,0.333132842,0.398578956,0.537023221,0.371167236
433.0,0.332870925,0.397782024,0.536149632,0.37066791
433.1,0.332609008,0.396985092,0.535276044,0.370168585
433.2,0.332347091,0.396188159,0.534402455,0.36966926
433.3,0.332085174,0.395391227,0.533528867,0.369169934
433.4,0.331830573,0.394676626,0.532770061,0.368712654
433.5,0.331975463,0.398457816,0.538279016,0.370551249
433.6,0.332120353,0.402239005,0.543787971,0.372389844
433.7,0.332265244,0.406020195,0.549296927,0.374228439
433.8,0.332410134,0.409801384,0.554805882,0.376067034
433.9,0.332555024,0.413582573,0.560314837,0.377905629
434.0,0.332699914,0.417363763,0.565823793,0.379744225
434.1,0.332844805,0.421144952,0.571332748,0.38158282
434.2,0.332989695,0.424926142,0.576841703,0.383421415
434.3,0.333122574,0.428227014,0.581637033,0.385029149
434.4,0.333176444,0.428368314,0.58173806,0.385118255
434.5,0.333230313,0.428509614,0.581839087,0.385207362
434.6,0.333284183,0.428650914,0.581940114,0.385296468
434.7,0.333338052,0.428792214,0.582041141,0.385385574
434.8,0.333391922,0.428933514,0.582142169,0.385474681
434.9,0.333445791,0.429074814,0.582243196,0.385563787
435.0,0.33349966,0.429216114,0.582344223,0.385652893
435.1,0.33355353,0.429357415,0.58244525,0.385742
435.2,0.333635723,0.429468134,0.582636893,0.385842106
435.3,0.333804762,0.42948509,0.583106372,0.385975942
435.4,0.333973801,0.429502046,0.583575852,0.386109778
435.5,0.334142839,0.429519002,0.584045331,0.386243614
435.6,0.334311878,0.429535958,0.584514811,0.386377449
435.7,0.334480917,0.429552914,0.58498429,0.386511285
435.8,0.334649955,0.42956987,0.58545377,0.386645121
435.9,0.334818994,0.429586826,0.585923249,0.386778956
436.0,0.334988033,0.429603782,0.586392729,0.386912792
436.1,0.335028708,0.429417317,0.586490045,0.386874196
436.2,0.334841094,0.428869073,0.585925481,0.386528936
436.3,0.33465348,0.428320828,0.585360917,0.386183675
436.4,0.334465865,0.427772584,0.584796353,0.385838414
436.5,0.334278251,0.42722434,0.58423179,0.385493154
436.6,0.334090637,0.426676096,0.583667226,0.385147893
436.7,0.333903022,0.426127852,0.583102662,0.384802633
436.8,0.333715408,0.425579607,0.582538098,0.384457372
436.9,0.333527794,0.425031363,0.581973534,0.384112111
437.0,0.333334898,0.424525973,0.581448397,0.383782205
437.1,0.333136138,0.424068161,0.580967032,0.383469346
437.2,0.332937378,0.423610349,0.580485667,0.383156488
437.3,0.332738619,0.423152537,0.580004302,0.382843629
437.4,0.332539859,0.422694725,0.579522937,0.38253077
437.5,0.332341099,0.422236912,0.579041572,0.382217911
437.6,0.332142339,0.4217791,0.578560207,0.381905052
437.7,0.33194358,0.421321288,0.578078842,0.381592193
437.8,0.33174482,0.420863476,0.577597476,0.381279334
437.9,0.331658535,0.420774472,0.577601712,0.381198097
438.0,0.331651105,0.420944032,0.577946393,0.381279245
438.1,0.331643675,0.421113592,0.578291074,0.381360394
438.2,0.331636245,0.421283152,0.578635755,0.381441543
438.3,0.331628814,0.421452712,0.578980437,0.381522691
438.4,0.331621384,0.421622272,0.579325118,0.38160384
438.5,0.331613954,0.421791832,0.579669799,0.381684989
438.6,0.331606523,0.421961392,0.58001448,0.381766137
438.7,0.331599093,0.422130952,0.580359161,0.381847286
438.8,0.331737678,0.423070068,0.581229371,0.382328462
438.9,0.331938296,0.424336117,0.582322842,0.382979582
