wavelength_nm,R,G,B,Gray
443.1,0.909571831,0.942874134,0.907243626,0.935286512
443.2,0.9076914,0.940786239,0.905427772,0.933278394
443.3,0.904827623,0.937604999,0.902185501,0.930170798
443.4,0.901963846,0.934423759,0.898943229,0.927063202
443.5,0.899100068,0.931242519,0.895700957,0.923955606
443.6,0.896236291,0.928061279,0.892458686,0.920848011
443.7,0.893372513,0.924880039,0.889216414,0.917740415
443.8,0.890508736,0.921698799,0.885974143,0.914632819
443.9,0.887644958,0.918517559,0.882731871,0.911525223
444.0,0.884781181,0.915336319,0.879489599,0.908417627
444.1,0.882454969,0.912678955,0.876992531,0.905864641
444.2,0.880984969,0.910855997,0.875682388,0.904195011
444.3,0.879514969,0.90903304,0.874372246,0.902525382
444.4,0.87804497,0.907210082,0.873062103,0.900855753
444.5,0.87657497,0.905387124,0.871751961,0.899186123
444.6,0.87510497,0.903564166,0.870441819,0.897516494
444.7,0.87363497,0.901741209,0.869131676,0.895846865
444.8,0.87216497,0.899918251,0.867821534,0.894177236
444.9,0.87069497,0.898095293,0.866511391,0.892507606
445.0,0.870862651,0.898135747,0.867284171,0.892664043
445.1,0.872670207,0.900042108,0.870142664,0.894648993
445.2,0.874477762,0.901948469,0.873001156,0.896633942
445.3,0.876285317,0.90385483,0.875859649,0.898618892
445.4,0.878092873,0.905761191,0.878718141,0.900603841
445.5,0.879900428,0.907667552,0.881576634,0.90258879
445.6,0.881707983,0.909573913,0.884435126,0.90457374
445.7,0.883515539,0.911480274,0.887293619,0.906558689
445.8,0.885323094,0.913386635,0.890152111,0.908543639
445.9,0.887952519,0.916206919,0.893684628,0.911394905
446.0,0.891099408,0.919602624,0.897641523,0.914791619
446.1,0.894246296,0.92299833,0.901598418,0.918188333
446.2,0.897393185,0.926394036,0.905555312,0.921585047
446.3,0.900540073,0.929789741,0.909512207,0.924981761
446.4,0.903686962,0.933185447,0.913469102,0.928378475
446.5,0.90683385,0.936581152,0.917425997,0.931775189
446.6,0.909980739,0.939976858,0.921382891,0.935171903
446.7,0.913127628,0.943372564,0.925339786,0.938568617
446.8,0.915704065,0.946161413,0.928584127,0.941355132
446.9,0.918066954,0.948723086,0.931561724,0.943913219
447.0,0.920429842,0.951284758,0.93453932,0.946471306
447.1,0.922792731,0.953846431,0.937516916,0.949029393
447.2,0.92515562,0.956408104,0.940494513,0.95158748
447.3,0.927518508,0.958969776,0.943472109,0.954145567
447.4,0.929881397,0.961531449,0.946449705,0.956703654
447.5,0.932244285,0.964093122,0.949427302,0.959261741
447.6,0.934607174,0.966654794,0.952404898,0.961819829
447.7,0.930262015,0.963821746,0.950905249,0.958611771
447.8,0.924654238,0.95997328,0.948562873,0.954318385
447.9,0.919046461,0.956124813,0.946220497,0.950024998
448.0,0.913438684,0.952276347,0.943878122,0.945731612
448.1,0.907830906,0.948427881,0.941535746,0.941438225
448.2,0.902223129,0.944579414,0.93919337,0.937144839
448.3,0.896615352,0.940730948,0.936850994,0.932851453
448.4,0.891007575,0.936882482,0.934508618,0.928558066
448.5,0.885399798,0.933034015,0.932166243,0.92426468
448.6,0.882975971,0.930597333,0.92936862,0.92177782
448.7,0.880700193,0.928226296,0.926549829,0.919374962
448.8,0.878424416,0.92585526,0.923731037,0.916972103
448.9,0.876148638,0.923484223,0.920912246,0.914569245
449.0,0.87387286,0.921113187,0.918093455,0.912166387
449.1,0.871597083,0.91874215,0.915274664,0.909763528
449.2,0.869321305,0.916371113,0.912455872,0.90736067
449.3,0.867045528,0.914000077,0.909637081,0.904957812
449.4,0.865049931,0.911887559,0.907133038,0.902828082
449.5,0.866803042,0.913233927,0.908840193,0.904352703
449.6,0.868556153,0.914580294,0.910547348,0.905877325
449.7,0.870309264,0.915926662,0.912254503,0.907401947
449.8,0.872062375,0.917273029,0.913961658,0.908926568
449.9,0.873815486,0.918619397,0.915668814,0.91045119
450.0,0.875568596,0.919965764,0.917375969,0.911975812
450.1,0.877321707,0.921312132,0.919083124,0.913500433
450.2,0.879074818,0.922658499,0.920790279,0.915025055
450.3,0.881261563,0.924549325,0.923063308,0.917064338
450.4,0.885377562,0.928862466,0.927853929,0.921393368
450.5,0.889493562,0.933175608,0.932644551,0.925722399
450.6,0.893609562,0.93748875,0.937435173,0.930051429
450.7,0.897725561,0.941801892,0.942225794,0.93438046
450.8,0.901841561,0.946115034,0.947016416,0.93870949
450.9,0.90595756,0.950428176,0.951807038,0.943038521
451.0,0.91007356,0.954741317,0.956597659,0.947367551
451.1,0.914189559,0.959054459,0.961388281,0.951696582
451.2,0.917132904,0.962141181,0.964816713,0.954793931
451.3,0.917307126,0.962331817,0.965028453,0.954982774
451.4,0.917481349,0.962522453,0.965240194,0.955171617
451.5,0.917655571,0.962713089,0.965451934,0.955360459
451.6,0.917829793,0.962903725,0.965663674,0.955549302
451.7,0.918004015,0.963094361,0.965875414,0.955738145
451.8,0.918178237,0.963284997,0.966087154,0.955926988
451.9,0.91835246,0.963475633,0.966298895,0.95611583
452.0,0.918526682,0.963666269,0.966510635,0.956304673
452.1,0.916958011,0.961714488,0.964429909,0.95444981
452.2,0.912896456,0.956698375,0.959070235,0.949671806
452.3,0.908834901,0.951682263,0.953710562,0.944893802
452.4,0.904773346,0.94666615,0.948350888,0.940115798
452.5,0.900711791,0.941650038,0.942991215,0.935337794
452.6,0.896650235,0.936633925,0.937631541,0.93055979
452.7,0.89258868,0.931617813,0.932271868,0.925781786
452.8,0.888527125,0.9266017,0.926912195,0.921003782
452.9,0.88446557,0.921585588,0.921552521,0.916225778
453.0,0.881290849,0.917840367,0.917493173,0.912606391
453.1,0.878917072,0.91524295,0.914608213,0.910033409
453.2,0.876543294,0.912645533,0.911723253,0.907460427
453.3,0.874169516,0.910048116,0.908838293,0.904887445
453.4,0.871795739,0.907450699,0.905953333,0.902314463
453.5,0.869421961,0.904853282,0.903068373,0.899741481
453.6,0.867048184,0.902255865,0.900183413,0.897168499
453.7,0.864674406,0.899658449,0.897298453,0.894595517
453.8,0.862300629,0.897061032,0.894413493,0.892022535
453.9,0.862015625,0.896505383,0.893931723,0.891558087
454.0,0.862908513,0.897101121,0.894805152,0.892282677
454.1,0.863801402,0.897696859,0.89567858,0.893007267
